index,TID,breadcrumb,category_name,property_type,building_size,land_size,preferred_size,open_date,listing_agency,price,location_number,location_type,location_name,address,address_1,city,state,zip_code,phone,latitude,longitude,product_depth,bedroom_count,bathroom_count,parking_count,RunDate
73,1351061,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Real Estate Central - DARWIN CITY,"$549,000",138708715,Buy,"$549,000","19/96 Woods Street, Darwin City, NT 0800",19/96 Woods Street,Darwin City,NT,800,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
74,1351062,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,221m²,,,First National Real Estate O'Donoghues - Darwin,"Offers over $539,000",138706855,Buy,"Offers over $539,000","609/31 Woods Street, Darwin City, NT 0800",609/31 Woods Street,Darwin City,NT,800,08 8942 8942,,,standard,2.0,2.0,1.0,2022-05-27 15:54:05
75,1351063,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,83m²,,83m²,Under offer,Raine & Horne - Darwin,UNDER CONTRACT,138706143,Buy,UNDER CONTRACT,"611/43B Knuckey Street, Darwin City, NT 0800",611/43B Knuckey Street,Darwin City,NT,800,08 8941 8941,,,premiere,1.0,1.0,0.0,2022-05-27 15:54:05
76,1351064,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,110m²,,110m²,Under offer,Elders Real Estate - Darwin,"$490,000",138702567,Buy,"$490,000","1109/31 Woods Street, Darwin City, NT 0800",1109/31 Woods Street,Darwin City,NT,800,08 8946 0500,,,premiere,2.0,2.0,1.0,2022-05-27 15:54:05
77,1351065,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Ausway Group,"$209,000  Negoticate",138693067,Buy,"$209,000  Negoticate","508/3 Gardiner street, Darwin City, NT 0800",508/3 Gardiner street,Darwin City,NT,800,0451125286,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
78,1351066,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,158m²,,,Ray White Bayside - FANNIE BAY,"$420,000",138683031,Buy,"$420,000","9/144 Smith Street, Darwin City, NT 0800",9/144 Smith Street,Darwin City,NT,800,08 8986 7131,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
79,1351067,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,150m²,,150m²,Under offer,Raine & Horne - Darwin,UNDER CONTRACT,135645930,Buy,UNDER CONTRACT,"34/108 Mitchell Street, Darwin City, NT 0800",34/108 Mitchell Street,Darwin City,NT,800,08 8941 8941,,,standard,2.0,2.0,2.0,2022-05-27 15:54:05
80,1351068,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,153m²,153m²,Under offer,Real Estate Central Projects - DARWIN,"$510,000",138681171,Buy,"$510,000","601/12 Harvey Street, Darwin City, NT 0800",601/12 Harvey Street,Darwin City,NT,800,08 8943 3066,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
81,1351069,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,Under offer,Real Estate Central Projects - Darwin,UNDER CONTRACT,138681011,Buy,UNDER CONTRACT,"501/12 Harvey Street, Darwin City, NT 0800",501/12 Harvey Street,Darwin City,NT,800,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
82,1351070,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Go Wise - WOOLNER,"$535,000",138659831,Buy,"$535,000","19/3 Manton Street, Darwin City, NT 0800",19/3 Manton Street,Darwin City,NT,800,08 8942 1200,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
83,1351071,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,66m²,66m²,,North Property NT - STUART PARK,"$335,000",138653575,Buy,"$335,000","304/79 Smith Street, Darwin City, NT 0800",304/79 Smith Street,Darwin City,NT,800,08 898 11088 ,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
84,1351072,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,153m²,,153m²,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,138652707,Buy,UNDER CONTRACT,"2003/43E Knuckey Street, Darwin City, NT 0800",2003/43E Knuckey Street,Darwin City,NT,800,08 8943 3000,,,premiere,2.0,2.0,1.0,2022-05-27 15:54:05
85,1351073,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Professionals - DARWIN CITY,"Penthouse for $850,000",138650195,Buy,"Penthouse for $850,000","39/144 Smith Street, Darwin City, NT 0800",39/144 Smith Street,Darwin City,NT,800,08 8941 8289,,,feature,4.0,2.0,2.0,2022-05-27 15:54:05
86,1351074,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Professionals - DARWIN CITY,"Needs to GO! $510,000",138649539,Buy,"Needs to GO! $510,000","701/12 Harvey Street, Darwin City, NT 0800",701/12 Harvey Street,Darwin City,NT,800,08 8941 8289,,,feature,3.0,2.0,2.0,2022-05-27 15:54:05
87,1351075,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,242m²,242m²,,Elders Real Estate - Darwin,"$1,300,000",138611055,Buy,"$1,300,000","433/130 Esplanade, Darwin City, NT 0800",433/130 Esplanade,Darwin City,NT,800,08 8946 0500,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
88,1351076,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,80m²,92m²,80m²,,Nick Mousellis Real Estate - Eview Group Member,"Offers Over $580,000",138568447,Buy,"Offers Over $580,000","6601/7 Anchorage Court, Darwin City, NT 0800",6601/7 Anchorage Court,Darwin City,NT,800,0411724000,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
89,1351077,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Professionals - DARWIN CITY,"$470,000",138491115,Buy,"$470,000","109/12 Harvey Street, Darwin City, NT 0800",109/12 Harvey Street,Darwin City,NT,800,08 8941 8289,,,feature,3.0,2.0,1.0,2022-05-27 15:54:05
90,1351078,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,117m²,,,First National Real Estate O'Donoghues - Darwin,"Offers over $539,000",138490143,Buy,"Offers over $539,000","1607/31 Woods Street, Darwin City, NT 0800",1607/31 Woods Street,Darwin City,NT,800,08 8942 8942,,,feature,2.0,2.0,1.0,2022-05-27 15:54:05
91,1351079,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,LJ Hooker Darwin -   ,"$519,000",138483943,Buy,"$519,000","709/102 The Esplanade, Darwin City, NT 0800",709/102 The Esplanade,Darwin City,NT,800,08 8924 0900,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
92,1351080,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,50m²,50m²,,LJ Hooker Darwin -   ,"$219,000",138466843,Buy,"$219,000","512/5 Gardiner Street, Darwin City, NT 0800",512/5 Gardiner Street,Darwin City,NT,800,08 8924 0900,,,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
93,1351081,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Ausway Group,"$235,000 negotiable",138450183,Buy,"$235,000 negotiable","414/3  Gardiner street, Darwin City, NT 0800",414/3  Gardiner street,Darwin City,NT,800,0451125286,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
94,1351082,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Real Estate NT by George Pikos - FANNIE BAY,"$315,000",138408243,Buy,"$315,000","1109/6 Carey St, Darwin City, NT 0800",1109/6 Carey St,Darwin City,NT,800,08 8941 9959,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
95,1351083,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Alliance Realty - Larrakeyah,"Offers over $450,000",138405187,Buy,"Offers over $450,000","15/14 Dashwood Place, Darwin City, NT 0800",15/14 Dashwood Place,Darwin City,NT,800,08 8982 8282,,,feature,3.0,2.0,2.0,2022-05-27 15:54:05
96,1351084,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,200m²,,200m²,,For Sale By Owner                                                                                   ,Negotiable,138397515,Buy,Negotiable,"21/12 Dashwood Place, Darwin City, NT 0800",21/12 Dashwood Place,Darwin City,NT,800,1300 114 970,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
97,1351085,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,Under offer,Cate Killiner Real Estate - Woolner,"$380,000",138380847,Buy,"$380,000","406/90 Esplanade, Darwin City, NT 0800",406/90 Esplanade,Darwin City,NT,800,08 8942 2283,,,standard,2.0,2.0,0.0,2022-05-27 15:54:05
98,1351086,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Real Estate NT by George Pikos - FANNIE BAY,"$275,000",138372799,Buy,"$275,000","36/79 Mitchell St, Darwin City, NT 0800",36/79 Mitchell St,Darwin City,NT,800,08 8941 9959,,,feature,2.0,1.0,1.0,2022-05-27 15:54:05
99,1351087,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,246m²,,,Elders Real Estate - Darwin,"PRICE GUIDE $1,070,000",114744215,Buy,"PRICE GUIDE $1,070,000","204/8A Gardiner Street, Darwin City, NT 0800",204/8A Gardiner Street,Darwin City,NT,800,08 8946 0500,,,feature,4.0,2.0,2.0,2022-05-27 15:54:05
100,1351088,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Territory Real Estate - Darwin,"$270,000",138356819,Buy,"$270,000","2/51 Knuckey Street, Darwin City, NT 0800",2/51 Knuckey Street,Darwin City,NT,800,0889855678,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
101,1351089,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,172.06m²,,172.06m²,,Exact PTY LTD,"$1,100,000",138324674,Buy,"$1,100,000","19/13 The Esplanade, Arkaba East, Darwin City, NT 0800","19/13 The Esplanade, Arkaba East",Darwin City,NT,800,0889418366,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
102,1351090,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,125m²,125m²,,Elders Real Estate - Darwin,CONTACT AGENT,138284014,Buy,CONTACT AGENT,"1017/55 Cavenagh Street, Darwin City, NT 0800",1017/55 Cavenagh Street,Darwin City,NT,800,08 8946 0500,,,feature,3.0,2.0,0.0,2022-05-27 15:54:05
103,1351091,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",House,,209m²,209m²,,Elders Real Estate - Darwin,"Price Guide $550,000",138265490,Buy,"Price Guide $550,000","29/8 Knuckey Street, Darwin City, NT 0800",29/8 Knuckey Street,Darwin City,NT,800,08 8946 0500,,,feature,3.0,2.0,1.0,2022-05-27 15:54:05
104,1351092,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Real Estate Central - DARWIN CITY,Contact Agent,138212502,Buy,Contact Agent,"8/24 Harry Chan Avenue, Darwin City, NT 0800",8/24 Harry Chan Avenue,Darwin City,NT,800,08 8943 3000,,,feature,2.0,2.0,2.0,2022-05-27 15:54:05
105,1351093,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Habitat Real Estate - THE GARDENS,"$380,000",138172746,Buy,"$380,000","46/10 Doctors Gully Road, Darwin City, NT 0800",46/10 Doctors Gully Road,Darwin City,NT,800,08 8981 0080,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
106,1351094,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,209m²,,,First National Real Estate O'Donoghues - Darwin,"Offers over $868,000",138131738,Buy,"Offers over $868,000","2703/43E Knuckey Street, Darwin City, NT 0800",2703/43E Knuckey Street,Darwin City,NT,800,08 8942 8942,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
107,1351095,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,92m²,,Under offer,First National Real Estate O'Donoghues - Darwin,UNDER CONTRACT,138105902,Buy,UNDER CONTRACT,"707/43B Knuckey Street, Darwin City, NT 0800",707/43B Knuckey Street,Darwin City,NT,800,08 8942 8942,,,feature,2.0,2.0,0.0,2022-05-27 15:54:05
108,1351096,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Real Estate Central - DARWIN CITY,"$539,000",138089306,Buy,"$539,000","801/79 Smith Street, Darwin City, NT 0800",801/79 Smith Street,Darwin City,NT,800,08 8943 3000,,,feature,2.0,2.0,1.0,2022-05-27 15:54:05
109,1351097,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Real Estate Central - DARWIN CITY,"From $165,000",138088682,Buy,"From $165,000","156/21 Cavenagh Street, Darwin City, NT 0800",156/21 Cavenagh Street,Darwin City,NT,800,08 8943 3000,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
110,1351098,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Studio,52m²,,52m²,Under offer,Raine & Horne - Darwin,"Offers Over: $130,000",138082094,Buy,"Offers Over: $130,000","85/21 Cavenagh Street, Darwin City, NT 0800",85/21 Cavenagh Street,Darwin City,NT,800,08 8941 8941,,,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
111,1351099,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,For Sale By Owner                                                                                   ,"$589,000",138055490,Buy,"$589,000","20/102 McMinn Street, Darwin City, NT 0800",20/102 McMinn Street,Darwin City,NT,800,1300 114 970,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
112,1351100,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,18m²,,18m²,,Professionals - DARWIN CITY,"Offers over $360,000",137987178,Buy,"Offers over $360,000","27/101 Mitchell Street, Darwin City, NT 0800",27/101 Mitchell Street,Darwin City,NT,800,08 8941 8289,,,standard,2.0,2.0,2.0,2022-05-27 15:54:05
113,1351101,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,163m²,,,Professionals - DARWIN CITY,"Offers over $430,000",137986214,Buy,"Offers over $430,000","26/101 Mitchell Street, Darwin City, NT 0800",26/101 Mitchell Street,Darwin City,NT,800,08 8941 8289,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
114,1351102,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,243m²,,,First National Real Estate O'Donoghues - Darwin,"Offers over $839,000",137979626,Buy,"Offers over $839,000","2704/43E Knuckey Street, Darwin City, NT 0800",2704/43E Knuckey Street,Darwin City,NT,800,08 8942 8942,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
115,1351103,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,33m²,,33m²,,Property Shop - Darwin,$147 000,137961414,Buy,$147 000,"46/21 Cavenagh Street, Darwin City, NT 0800",46/21 Cavenagh Street,Darwin City,NT,800,08 8981 5000,,,feature,1.0,1.0,0.0,2022-05-27 15:54:05
116,1351104,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,54m²,54m²,,Complete Real Estate (NT),"$270,000",137955858,Buy,"$270,000","19/79 Mitchell Street, Darwin City, NT 0800",19/79 Mitchell Street,Darwin City,NT,800,08 8983 1266,,,feature,2.0,1.0,1.0,2022-05-27 15:54:05
117,1351105,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,231m²,,231m²,,Elders Real Estate - Darwin,"PRICE GUIDE $795,000",137954042,Buy,"PRICE GUIDE $795,000","21/2-3 Packard Place, Darwin City, NT 0800",21/2-3 Packard Place,Darwin City,NT,800,08 8946 0500,,,feature,3.0,2.0,2.0,2022-05-27 15:54:05
118,1351106,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Real Estate Central - DARWIN CITY,"Offers Over $430,000",137875178,Buy,"Offers Over $430,000","11/28-30 Cavenagh Street, Darwin City, NT 0800",11/28-30 Cavenagh Street,Darwin City,NT,800,08 8943 3000,,,feature,2.0,2.0,1.0,2022-05-27 15:54:05
119,1351107,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,213m²,,213m²,,Professionals - DARWIN CITY,Open to offers!,137711746,Buy,Open to offers!,"51/96 Woods Street, Darwin City, NT 0800",51/96 Woods Street,Darwin City,NT,800,08 8941 8289,,,feature,3.0,3.0,3.0,2022-05-27 15:54:05
120,1351108,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,135m²,135m²,,Core Realty NT - RAPID CREEK,"$555,000 Furnished Pool ,Gym LEASED: $640 per week",137649782,Buy,"$555,000 Furnished Pool ,Gym LEASED: $640 per week","1205/16 Harvey Street, Darwin City, NT 0800",1205/16 Harvey Street,Darwin City,NT,800,0450 473 710,,,feature,2.0,2.0,2.0,2022-05-27 15:54:05
121,1351109,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,183m²,,183m²,,Elders Real Estate - Darwin,CONTACT AGENT,137633766,Buy,CONTACT AGENT,"39/130 Smith Street, Darwin City, NT 0800",39/130 Smith Street,Darwin City,NT,800,08 8946 0500,,,feature,2.0,2.0,2.0,2022-05-27 15:54:05
122,1351110,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,144m²,,,Pacific Property Darwin,"Offers over $529,000",137629830,Buy,"Offers over $529,000","605/29 Daly Street, Darwin City, NT 0800",605/29 Daly Street,Darwin City,NT,800,0433038633,,,feature,2.0,2.0,1.0,2022-05-27 15:54:05
123,1351111,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Knight Frank (NT) - Darwin,"$460,000",137607210,Buy,"$460,000","5002/5 Anchorage Court, Darwin City, NT 0800",5002/5 Anchorage Court,Darwin City,NT,800,08 8982 2500,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
124,1351112,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Real Estate Central - DARWIN CITY,"$195,000",137601074,Buy,"$195,000","123/21 Cavenagh Street, Darwin City, NT 0800",123/21 Cavenagh Street,Darwin City,NT,800,08 8943 3000,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
125,1351113,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,211m²,,,First National Real Estate O'Donoghues - Darwin,"Offers above $479,000",137577878,Buy,"Offers above $479,000","7/12 Dashwood Place, Darwin City, NT 0800",7/12 Dashwood Place,Darwin City,NT,800,08 8942 8942,,,feature,3.0,2.0,2.0,2022-05-27 15:54:05
126,1351114,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Real Estate Central - DARWIN CITY,"$295,000",137573846,Buy,"$295,000","8/93 Woods Street, Darwin City, NT 0800",8/93 Woods Street,Darwin City,NT,800,08 8943 3000,,,feature,2.0,1.0,1.0,2022-05-27 15:54:05
127,1351115,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Knight Frank (NT) - Darwin,"$370,000 ono",137422038,Buy,"$370,000 ono","10/4 Foelsche Street, Darwin City, NT 0800",10/4 Foelsche Street,Darwin City,NT,800,08 8982 2500,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
128,1351116,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Habitat Real Estate - THE GARDENS,"Motivated Seller- Offers over $475,000",137421174,Buy,"Motivated Seller- Offers over $475,000","506/29 Daly Street, Darwin City, NT 0800",506/29 Daly Street,Darwin City,NT,800,08 8981 0080,,,feature,2.0,2.0,1.0,2022-05-27 15:54:05
129,1351117,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Habitat Real Estate - THE GARDENS,"Offers over $520,000",137351610,Buy,"Offers over $520,000","7/32  McLachlan Street, Darwin City, NT 0800",7/32  McLachlan Street,Darwin City,NT,800,08 8981 0080,,,feature,3.0,2.0,2.0,2022-05-27 15:54:05
130,1351118,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Real Estate Central - DARWIN CITY,"$449,000",137345410,Buy,"$449,000","504/31 Smith Street, Darwin City, NT 0800",504/31 Smith Street,Darwin City,NT,800,08 8943 3000,,,feature,2.0,2.0,0.0,2022-05-27 15:54:05
131,1351119,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,LJ Hooker Darwin -   ,"$525,000",137309842,Buy,"$525,000","812/102 Esplanade, Darwin City, NT 0800",812/102 Esplanade,Darwin City,NT,800,08 8924 0900,,,feature,2.0,2.0,2.0,2022-05-27 15:54:05
132,1351120,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,137300662,Buy,UNDER CONTRACT,"702/3-5 Gardiner Street, Darwin City, NT 0800",702/3-5 Gardiner Street,Darwin City,NT,800,08 8943 3000,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
133,1351121,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Real Estate Central - DARWIN CITY,"Offers over $500,000",137286054,Buy,"Offers over $500,000","54/39 Cavenagh Street, Darwin City, NT 0800",54/39 Cavenagh Street,Darwin City,NT,800,08 8943 3000,,,premiere,3.0,2.0,1.0,2022-05-27 15:54:05
134,1351122,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,,,,,Raine & Horne - Darwin,UNDER CONTRACT,137275838,Buy,UNDER CONTRACT,"95/9 Carey Street, Darwin City, NT 0800",95/9 Carey Street,Darwin City,NT,800,08 8941 8941,,,feature,3.0,2.0,2.0,2022-05-27 15:54:05
135,1351123,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,186m²,,186m²,Under offer,@realty - National Head Office Australia,"New Price $595,000",137213670,Buy,"New Price $595,000","15/29 Woods Street, Darwin City, NT 0800",15/29 Woods Street,Darwin City,NT,800,1300 299 377,,,standard,2.0,2.0,2.0,2022-05-27 15:54:05
136,1351124,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,,,,,Knight Frank (NT) - Darwin,"Offers Over $190,000",130310230,Buy,"Offers Over $190,000","137/21 Cavenagh Street, Darwin City, NT 0800",137/21 Cavenagh Street,Darwin City,NT,800,08 8982 2500,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
